"id";"title";"artist";"release_year";"genre";"confirmed_genre";"link";"confirmed_link";"lyrics"
9610;"Hang On";"Smash Mouth";2003;"Adult Alternative";0;"";0;""
9611;"Silhouettes";"Smile Empty Soul";2016;"Rock";0;"";0;""
9612;"Nowhere Kids";"Smile Empty Soul";2003;"Rock";0;"";0;""
9613;"Ooh Baby Baby";"Smokey Robinson";2014;"R&B Soul";0;"";0;""
9614;"The Tracks Of My Tears";"Smokey Robinson";1965;"Pop";0;"";0;""
9615;"You've Really Got A Hold On Me";"Smokey Robinson";1962;"R&B Soul";0;"";0;""
9616;"Cruisin'";"Smokey Robinson";1979;"R&B Soul";0;"";0;""
9617;"The Tears Of A Clown";"Smokey Robinson";1967;"R&B Soul";0;"";0;""
9618;"Being with You";"Smokey Robinson";1981;"R&B Soul";0;"";0;""
9619;"I Second That Emotion";"Smokey Robinson";1967;"Country";0;"";0;""
9620;"Gin And Juice";"Snoop Dogg";1993;"Gangsta Rap";0;"";0;""
9621;"Ain't No Fun (If the Homies Can't Have None) EXPLICIT";"Snoop Dogg";1993;"Gangsta Rap";0;"";0;""
9622;"Lodi Dodi EXPLICIT";"Snoop Dogg";1993;"Gangsta Rap";0;"";0;""
9623;"Who Am I? (What's My Name)";"Snoop Dogg";1993;"Gangsta Rap";0;"";0;""
9624;"Sensual Seduction";"Snoop Dogg";2007;"Hip Hop";0;"";0;""
9625;"Boom";"Snoop Dogg";2011;"Hip Hop";0;"";0;""
9626;"Sweat (David Guetta Remix)";"Snoop Dogg";2011;"Hip Hop";0;"";0;""
9627;"Sweat EXPLICIT";"Snoop Dogg";2011;"Hip Hop";0;"";0;""
9628;"Chasing Cars";"Snow Patrol";2005;"Alternative";0;"";0;""
9629;"Run";"Snow Patrol";2003;"Alternative";0;"";0;""
9630;"Chasing Cars (Remix)";"Snow Patrol";2003;"Alternative";0;"";0;""
9631;"You're All I Have";"Snow Patrol";2006;"Alternative";0;"";0;""
9632;"Called Out In The Dark";"Snow Patrol";2011;"Alternative";0;"";0;""
9633;"Open Your Eyes";"Snow Patrol";2006;"Alternative";0;"";0;""
9634;"Just Say Yes";"Snow Patrol";2009;"Alternative";0;"";0;""
9635;"Set the Fire to the Third Bar DUET";"Snow Patrol";2009;"Alternative";0;"";0;""
9636;"You Could Be Happy";"Snow Patrol";2006;"Alternative";0;"";0;""
9637;"This Isn't Everything You Are";"Snow Patrol";2011;"Alternative";0;"";0;""
9638;"Chocolate";"Snow Patrol";2003;"Alternative";0;"";0;""
9639;"Hands Open";"Snow Patrol";2006;"Alternative";0;"";0;""
9640;"Signal Fire";"Snow Patrol";2007;"Alternative";0;"";0;""
9641;"Take Back The City";"Snow Patrol";2008;"Alternative";0;"";0;""
9642;"In The End";"Snow Patrol";2011;"Alternative";0;"";0;""
9643;"New York";"Snow Patrol";2011;"Alternative";0;"";0;""
9644;"I Got You Babe DUET";"Sonny & Cher";0;"undefined";0;"";0;""
9645;"The Beat Goes On DUET";"Sonny & Cher";0;"undefined";0;"";0;""
9646;"Baby Don't Go DUET";"Sonny & Cher";0;"undefined";0;"";0;""
9647;"Little Man DUET";"Sonny & Cher";0;"undefined";0;"";0;""
